Komentar,Sumber_Video
krla gapapa naik tp jangan keseringan reset.. ini 3.500 aja serasa 7.000 1x naik hadahh.. dikomplain jg gaada responnya njir 10-26 1 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
namsayin' Nego ke 4000 deh 10-28 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
kaito 1412 TOLAK KENAIKAN TARIF TRANSJAKARTA!! 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"kokone_fans disisi lain gue khawatir, bagi pemerintah transum itu gk penting karna mereka gk dpt cashback, pdhl transum rugi pun gk papa pake pajak pun oke. Negara maju transum bagus pariwisata nya naik 10-27 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
citæ | Woman in Tech👩🏻‍💻🫧 HAHH? GA SETUJUUU😭😭😭 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"Jel Tapi benerin dulu mesin tap BRT sama NON BRT, pernah tapi in kepotong terus tap out kepotong, yang harusnya 2x ajaa jadi 4x…… bayangin 5000 kepotong 2x kan mayan jadinya, pa kabar yang naik tj tiap hari terus beberapa kali kepotong karena mesinnya gajelas bisa tiba tiba bengkak ongkos bulanannya 10-26 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
cinnamon🌵 5k juga msh bgus.ngojol/bwa kendaraan sndri jga cape dan lbh dr 5k 10-26 1 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"Spicy Lemonade Woi ini gimana klo dari brt transit ke non brt kan harus tap in 2x, berasa bgt dong sekali jalan 10k yg harusnya cuma 7k.... kasihannya rakyat.... 10-27 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
d 😁😁😁 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"lightbringer Budget dikurangin gubernur, bukan krn inflasi.. c'mon.. dr jaman heru gubernur tanpa pemilu, kerjaan2 gubernur ini ngurang2in budget transmum, kebalikannya anies yg peduli bgt ama transmum warga dki 10-27 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"Linda Transjakarta naik 5rb & bs di pakai untuk transit tnp hrs taping lg (klo tdk keluar halte) dgn jarak yg tdk terbatas (tergantung tujuan), sejak awal oprasi blom pernah ada kenaikan, menurut sy pribadi gpp naik ke 5rb, dr pd angkot yg tarif bergantung tarif deket 5rb tmbh jarak tmbh 2rb. 10-27 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
pencari jati diri ya jangan langsung 1.500 lah kocak terlalu keliatan korupnya yg bener2 aja ngapa naik2in tuh perlahan jangan langsung segitu 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
Autumn 🍁 udah ini jaklingko ga gratis lagi? 😂 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
Fitria Triharyani Ih suka kepotong 2 kali 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
twkles 😳😳😳 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
°˖ ✧ 🥑☁　⍤ ·° ˖ yah naik🥺 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
it's_sYima kok gw ga percaya ya kalo pendapatan tidak recovery sama operasional lebih realistis ada yang nilep 🙏🙏🙏 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"Cicess_102 sayaa dari depok ke kemayoran harus naik busway 3x pak. yang 1 non brt dan harus transit cawang naik yg brt. berarti saya PP 20rb pak. saya naik kereta PP 8rb tapi harus berjuang gencet² di dalem kereta sampe sesek napas nya. buat yg penghasilan besar gak masalah pak, tapi buat yg gaji nya pas²an dan sudah sedemikian rupa ngirit buat naik transum nangeesss pak 🥲 10-27 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
Zam Al-Fatih kalau saya jadi presiden angkutan umum saya buat gratis untuk mengurangi kemacetan 😉 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
blekping 😳😳😳 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
Ig: @Kidungmariya Lumayan sih 10 rebu sekali keluar rumah 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
ann @🌙 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"whyuaajlprmvna.p ngisi saldo 10ribu, bus 3.500 cukup 2x naik doang😂😂😂. Ini jadi 5.000🗿 10-27 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"cia sebagai pengguna transportasi umum aku pribadi gapapa kalo naik jadi 5k, tapi tolong diperbaiki mesin tapnya dan tolong armada lebih diperbanyak lagi, terutama untuk jam” yang krusial biar tidak terlalu menumpuk di antrian halte 10-27 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
Noonecame GAMAUUU 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"gall_galuh lahaullaaaa, pak pur tolong pak 10-27 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
sapaaaaa 😁😁😁 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
haleo mana tiap hari berangkat kerja naik busway 😭 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
Luna gila banget 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
bunga SBY 5 rb bisa dipakai 2 jam 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"ly ga terima banget naik meskipun cmn 5rb, tpi kadang tap out/in suka double atau tiba tiba kepotong. Itu yg suka ga ketauannya, bikin boros 😓 10-27 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
Kopisusukeluarga Yang naik bis biasa 20-25rb tetap menangis wkwkw😭👍🏻 10-27 0 Reply,https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"forest @pramonoanungw tolong lah masa iya hrus di naikan stlah skian tahun rakyat menikmati krna murah, klw dinaikan untuk yang stiap hari naik transjakarta jdi boncos apalagi gaji yang di bawah umr jakarta 10-27 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"bromo Sindrom kepotong dua kali belom bener bener, ini pulak mau naik :( 10-27 0 Reply",https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719
"gajih kagak naik naik, tapi semuanya naik gimana ini... bisa bisa lebih besar pengeluaran dari pada pemasukan",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
GPP naik 5 ribu tapi 1 di mesin top up jngan ada potongan nya. udh itu aja,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"gaappa naik asall armada dibanyakin, halte dibagusin biar ga penuh",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Buat kopi 30rb bisa, msa 5000rb aja protes🤦🏼",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"yang bilang murah sini komen lu gatau aja gmn naek busway, lu bayangin gaji ga seberapa harga skrng 5.000x 60x naik busway itu pp ya,60x5.000=300 belum potongan saldo setiap isi saldo kena potongan 1,500 belum mesin tap nya kadang bisa tap kartu bisa 2x ngaco emang",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
5000×30=150.000,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"coba pikiri baik2 deh, lgipun gasemua org yg dijakarta yg kerja gajinya umr, ada yg gajinya dibawah 2jt itu blum byr kontrakan, listrik, uang makan, uang transport, dll.",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
jangan naik plsss anak sekolah gimana inihhh,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"KRL aja konsisten 3000 mending KRL, cepet lagi",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
SETELAH 20TH NAIK 1.500 PADA KOMPLAIN? 😂😂😂,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gpp naik mah. tapi kalau bisa: bis dibanyakin.supaya berkuranglah dikitt dempetannya🤭 topup jangan ada potongan supaya kalau kepepet banget isi 10rb bisa PP.🤗,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Naiknya drastis langsung 5000 😀😀,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Transportasi ini banyak tipu tipu nya,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"yg protes naik 5rb mending pindah jgn di Jakarta susah amat 🤣, kopi jago 8rb tiap hari beli diem bae lu pada, bahkan ada yg ngopi 30rb 🤣. banyak cincong gw dari blm ada transjakarta masih pake kopaja, smpe skrng ada transjakarta yg lebih enak, adem pake AC bayar 5rb ya murah pake banget",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Rezeki hari ini wd 35jt💚,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"dari 2005 baru naik sekali, sekali lagi dari 2005, ilok masih komplen 😳",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gpp sih naek 5 RB udh 20 tahun jg kan sedangkan transum yg lain udh naik semua,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
menurut gua si ke 4000 juga udah cukup,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"gak naikin pajak, ya naikin tarif....simpel",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
APAAAN GW GA SETUJUUU ANJR GA BISA GITUU LAHHH,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
🤣🤣🤣lama. lama sepi penumpang klo naik,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"gara"" pramono nih😂😂",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Lama lama 10 K wkwkwkw,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
THN 2014..naik Transjakarta Grogol ke Ciawi 16rb..dulu..,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
5000 masih murah lah tapi mlh banyak yang komplen dari pada naik ojol lebih mahal lagi,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
jangann naikk wokk 😭,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ga terlalu ngaruh kalo naiknya 20 tahun lagi,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
5000 itu murah coba ke Papua 30 ribu jarak 9 km,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
5000 masih diangka wajar😁,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
metro mini diadakan lagi...sudah nunggu bus Transjakarta lama sekarang naik ekspetasi penaikan tidak sesuai dengan rit perjalanan busway,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
wajar sih 20 tahun . itu pun kalau ga salah pernah saya dgr di bantu oleh subsidi,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
cuma nerusin trayek nya aja...pke di naikin tarif nya..ky merasa dia yg bikin aj tuh trayek...duit mlulu,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
blok m kota 5000 blok m bogor 3000 😂,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"371 juta penumpang TransJakarta di 2024, totalnya sekitar Rp 1,3 triliun. Harusnya tarif jangan dinaikkan, biar rakyat tetap semangat pakai transportasi umum. Toh kalau dinaikkan pun, ujung-ujungnya cuma bikin pejabat korup makin kenyang.",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Sebenarnya gak masalah naik jadi 5.000. Tapi klo sistem Tap nya masih suka double double kan jadi lebih berasa yaa. Balikin aja sistem Tap sekali pas naik aja kayak dulu,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ini siapa yang ngusulin... sih😳,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
nanti dari 5000menjadi sepuluh ribu,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
jaklinko kasih tarif seribu biar berhaga,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"wkwk sekali naik 1500, jadi 5000, lama2 jadi 10000 🤣",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"biar ga macet mangkanya pake tranportasi umum, ini malah di naikin, aneh gua mah, siapa yg ngusulin?! ga ada otak",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
terpantau banyak komen buzzer😳,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Trus janji pak @prabowo subianto dimana..? Subsidi 100%??? Apakah hanya iming² doanggg??!!!,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
yg benar aja 5 RB,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
NO WAY!!!,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
transportasi gk ada transparan kok di naikin beda sama KAI,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"setelah 20 tahun baru naik jadi 5rb? kalo itu di barengi kenaikan gaji petugas TJ dan kenaikan fasilitas sih sangat-sangat fair. aneh kaya nya kalo denger orang ga setuju, kesannya kaya egois. masa gaji dia di perusahaan mau nya naik terus giliran driver TJ mau naik gaji gara-gara ini ga setuju",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
setuju,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
UMR NAIKIN GA SI😭,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Transbanjarbakula tarifnya 5K, itu kurasa sudah paling murah loh, ternyata masih ada yang paling murah 😭",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
nunggu bus nya ajaa lama bgt pliss😌☺️😭,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
apa yang bisa diharapkan dari pemerintah anj dng0 tl0l di negara ini😹,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"keknya klo tarif tj naik mending gw pake motor deh, krn bensin buat pp sm tarif buat pp murahan pake bensin jatohnya. dan klo ada 100 org aja punya pikiran kek gw, pasti bakal kebayang macetnya kek apa 😭😭",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
jalan kaki aja udah,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"KTP Jakarta Gratis, Luar Jakarta Bayar 5rb",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
5000 emang murah tapi klw para pekerja yang gaji dibawah ump jakarta pengguna transjakarta stiap hari lama lama boncos,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
turunkan jadi 2000,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
belum pernah naik transjakarta duduk🥺,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
5000 tapi jadwal masih berantakan ga sesuai di layar. Busnya ga dirawat berkala,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ga setuju,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Ya lagian kenapa coba ASN, TNI, & Polri gratis naik TJ??? 🙃🙃",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gpp sih timbang 5000,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gw gk setuju karna gw 3x naik tj sehari pulang pergi 30rb dong gileee,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
harus nya malah diturunin 1000 ke biar gk macet orang jadi pada naik transportasi umum,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
JGN 😭😭😭,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
yg naik kendaraan umum kan bukan semua pekerja sapa tau ada siswa siswi kasian jir kalo naek,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
kalau 4000 oke lah,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"sebenarnya jak lingko tarifin aja 3.500 juga, sekarang kan masih 0 rupiah, disisi lain ini menjadi beban juga sih",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"ada kenaikan, ada juga penambahan gratisan nantinya. siapa tau kita dapat yg gratisan wk wkwk",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Gapapa.. Dari 2004 tarif stabil 3.500 setuju² aja naik jadi 5000,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ga semua pekerja gaji UMR 🥺 bisa abis di ongkos transportasi doang,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"bayangin 3.500 x 70 orang= 245.000 sekali jalan , uang segitu cukupkah buat operasional 😅",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
dapet es teh jumbo😄,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Turunkan jadi 2000 aja,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
GIMANA MAU DI NAIKIN???,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"siapa yang ngusulin, ga ngotak...ente udah koreksi rakyat konoha saat ini blm, tidur mulu ente...",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
5000x2= 10.000 pulang pergi 10.000x30= 300.000 sebulan mayan juga ya,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gk udah di naikin lah,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
haduuh 3.500 itu udh di subsidi aduuh,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
aduh udh lama nunggu nya naik pulak hemm,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Naik ga apa yg penting sarana dan sarana di tingkatkan dari pada membebanin apbd,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
rakyat di suruh naik transportasi biar mengurangi macet.. giliran udh pada naik transportasi malah naik harga nya😂😂😂,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
mantap pa Pramono,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
TANPA DISADARI SAMA WARGA JAKARTA PBB RUMAH KALIAN UDAH MULAI BAYAR SEJAK 2024. DAN MENGALAMI KENAIKAN 100% DI 2025.. 😌😌,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
3500 yg naik aja bisa ribuan orang loh. krl aja yg naik ribuan orang itu. Mau di naikin lagi ke 5000,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"tj emg murah bgt, di bali bus trans metro dewata aja tarifnya 4.400 , tiap transit tap lg, tiap tap saldo kepotong 🫠",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
naik gapapa asal gw bisa duduk dah,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
trasjatim aja 5000 ege😂 trasjakarta cuma 3500 😂 itu menurutku udah murah 5000 masih ada yg gk mau naik 5000 🤣,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Jangan Bilang ini Ulah Sri Mulyani, yg Bermain Api 🔥 di Balik Layar 🥱😟🥀",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Transjakarta jangan naik.. kok kena getah rakyat kecil. ada potongan dr pusat coba tunjangan pejabat di kurangi BPK cek bps kita warga miskin di jakarta 80 persen miskin 20 pesan lumayan. jangan bapak pikir warga jakarta skaya pak gubernur gaji 3 digit.,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Hahaha inflasi,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
tapi armada jak 64 tambahin plis,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"berat buat gw yg gajinya under UMR, seriusan",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ngapain dinaikin katanya biar org ga naik kendaraan pribadi 😏,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Yang bilang murah . Gak pernah naik busway,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Pajak kurang?,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
makan tuh data bps oengeluaran sehari 20k nyatanya Transjakarta naikin tarif wkwk,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Jangan Naik lah ngisi aja kepotong 1500 itu aja dah rugi woyyy, kecuali biaya admin buat isi di tanggung transjakarta gpp naik 5000",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
jadi mahal ya @pt_transjakarta . klo negara maju harusnya transportasi umum itu free untuk rakyat. ini artinya belum bisa dikatakan negara maju tp kemunduran sebuah negara,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
suka2 pemerintah aj udh,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Masih aja ada yang protes 5k masih murah cok. Lu beli kopi tuku aja 25k mampu aja,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
saya saut cucu nya Jokowi,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
hancur,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
wajar sie naik sdh 20 thn ngk pernah naik,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"jngan naik dah ,,soal ny gaji GK pernah naik""",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Gubernur gk berguna 👍,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
KLO harus steril banget sy rasa ga mungkin karena semua rute rata2 bersinggungan dengan reguler atau pengguna jalan lain,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"se7,sadar dirilah,udah numpang mau gratis dan murah,😂",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
jgn naik pak 😭😭,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"tiap tahun rugi besar,kasihan rakyat harus bayar utangnya naik aja kendaraan umum,yaitu KAKI 🤣🤣🤣🤣🤣🤣🤣",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
iya kan lumayan potongan 1500 sehari di x ribuan orang coba di fikir,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
yang penting Yaman buwat semua orang,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
